simulation,data_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,b_for,alpha_estimate,sigma_estimate,b_for_estimate
46,Beverton-Holt,sigma,0.8555072555764283,Ricker,1.11,0.9,1.4,1.001,29.74758457800552,2.9643277844032934,0.8555072555764283,0.46866760361307763,1.75,1.11,0.69
47,Beverton-Holt,alpha,2.556776470240332,Beverton-Holt,1.53,1.17,1.87,1.007,-40.15902376259811,2.556776470240332,0.9392274167413235,-2.85116378341089,1.53,1.21,-2.39
47,Beverton-Holt,b_for,-2.85116378341089,Beverton-Holt,-2.39,-2.75,-2.04,1.006,-16.174580572821135,2.556776470240332,0.9392274167413235,-2.85116378341089,1.53,1.21,-2.39
47,Beverton-Holt,sigma,0.9392274167413235,Beverton-Holt,1.21,0.99,1.54,1.013,28.82928867197358,2.556776470240332,0.9392274167413235,-2.85116378341089,1.53,1.21,-2.39
47,Beverton-Holt,alpha,2.556776470240332,Ricker,2.19,1.74,2.65,1.001,-14.345269307248275,2.556776470240332,0.9392274167413235,-2.85116378341089,2.19,1.03,-2.61
47,Beverton-Holt,b_for,-2.85116378341089,Ricker,-2.61,-2.93,-2.28,1.001,-8.458433177850706,2.556776470240332,0.9392274167413235,-2.85116378341089,2.19,1.03,-2.61
47,Beverton-Holt,sigma,0.9392274167413235,Ricker,1.03,0.85,1.3,1,9.664601100936196,2.556776470240332,0.9392274167413235,-2.85116378341089,2.19,1.03,-2.61
48,Beverton-Holt,alpha,0.926711884283822,Beverton-Holt,0.82,0.57,1.1,1.011,-11.515109074735857,0.926711884283822,0.7334618950133379,-0.025979377581360152,0.82,0.71,-0.11
48,Beverton-Holt,b_for,-0.025979377581360152,Beverton-Holt,-0.11,-0.33,0.11,1.007,323.4127613546966,0.926711884283822,0.7334618950133379,-0.025979377581360152,0.82,0.71,-0.11
48,Beverton-Holt,sigma,0.7334618950133379,Beverton-Holt,0.71,0.58,0.89,1.007,-3.198788535962226,0.926711884283822,0.7334618950133379,-0.025979377581360152,0.82,0.71,-0.11
48,Beverton-Holt,alpha,0.926711884283822,Ricker,0.83,0.6,1.11,1.006,-10.436025039061905,0.926711884283822,0.7334618950133379,-0.025979377581360152,0.83,0.72,-0.1
48,Beverton-Holt,b_for,-0.025979377581360152,Ricker,-0.1,-0.32,0.12,1.001,284.92069214063326,0.926711884283822,0.7334618950133379,-0.025979377581360152,0.83,0.72,-0.1
48,Beverton-Holt,sigma,0.7334618950133379,Ricker,0.72,0.59,0.92,1.008,-1.8353911913983125,0.926711884283822,0.7334618950133379,-0.025979377581360152,0.83,0.72,-0.1
49,Beverton-Holt,alpha,0.5971733367071399,Beverton-Holt,0.5,0.18,0.87,1.012,-16.272216245112553,0.5971733367071399,0.780887778953383,-0.1307927675927183,0.5,0.76,0.08
49,Beverton-Holt,b_for,-0.1307927675927183,Beverton-Holt,0.08,-0.17,0.31,1.007,-161.16546157132768,0.5971733367071399,0.780887778953383,-0.1307927675927183,0.5,0.76,0.08
49,Beverton-Holt,sigma,0.780887778953383,Beverton-Holt,0.76,0.62,0.95,1.003,-2.674875893355472,0.5971733367071399,0.780887778953383,-0.1307927675927183,0.5,0.76,0.08
49,Beverton-Holt,alpha,0.5971733367071399,Ricker,0.55,0.25,0.87,1.002,-7.8994378696238,0.5971733367071399,0.780887778953383,-0.1307927675927183,0.55,0.75,0.06
49,Beverton-Holt,b_for,-0.1307927675927183,Ricker,0.06,-0.18,0.29,1.005,-145.87409617849573,0.5971733367071399,0.780887778953383,-0.1307927675927183,0.55,0.75,0.06
49,Beverton-Holt,sigma,0.780887778953383,Ricker,0.75,0.62,0.94,1.002,-3.955469631600796,0.5971733367071399,0.780887778953383,-0.1307927675927183,0.55,0.75,0.06
50,Beverton-Holt,alpha,2.168757772984995,Beverton-Holt,3.36,1.24,9.51,1.001,54.92739861747791,2.168757772984995,1.1904435363418755,0.24235158916809502,3.36,1.19,0.27
50,Beverton-Holt,b_for,0.24235158916809502,Beverton-Holt,0.27,-0.11,0.64,1.002,11.408388501520438,2.168757772984995,1.1904435363418755,0.24235158916809502,3.36,1.19,0.27
50,Beverton-Holt,sigma,1.1904435363418755,Beverton-Holt,1.19,0.98,1.5,1.001,-0.03725807468689332,2.168757772984995,1.1904435363418755,0.24235158916809502,3.36,1.19,0.27
50,Beverton-Holt,alpha,2.168757772984995,Ricker,0.83,0.29,1.43,1.004,-61.72924379389682,2.168757772984995,1.1904435363418755,0.24235158916809502,0.83,1.37,0.42
50,Beverton-Holt,b_for,0.24235158916809502,Ricker,0.42,0,0.84,1.002,73.30193766903177,2.168757772984995,1.1904435363418755,0.24235158916809502,0.83,1.37,0.42
50,Beverton-Holt,sigma,1.1904435363418755,Ricker,1.37,1.11,1.71,1.001,15.083156670318466,2.168757772984995,1.1904435363418755,0.24235158916809502,0.83,1.37,0.42
51,Beverton-Holt,alpha,2.5751696170624023,Beverton-Holt,5.82,2.02,9.77,1,126.00453039823856,2.5751696170624023,1.3370301274596443,-1.835532847700327,5.82,1.31,-2.02
51,Beverton-Holt,b_for,-1.835532847700327,Beverton-Holt,-2.02,-2.41,-1.59,1.001,10.049787587881376,2.5751696170624023,1.3370301274596443,-1.835532847700327,5.82,1.31,-2.02
51,Beverton-Holt,sigma,1.3370301274596443,Beverton-Holt,1.31,1.07,1.68,1.001,-2.0216543295850404,2.5751696170624023,1.3370301274596443,-1.835532847700327,5.82,1.31,-2.02
51,Beverton-Holt,alpha,2.5751696170624023,Ricker,1.72,1.08,2.38,1.002,-33.20828311254807,2.5751696170624023,1.3370301274596443,-1.835532847700327,1.72,1.45,-1.89
51,Beverton-Holt,b_for,-1.835532847700327,Ricker,-1.89,-2.34,-1.41,1,2.967375515393955,2.5751696170624023,1.3370301274596443,-1.835532847700327,1.72,1.45,-1.89
51,Beverton-Holt,sigma,1.3370301274596443,Ricker,1.45,1.18,1.83,1.002,8.449313910001283,2.5751696170624023,1.3370301274596443,-1.835532847700327,1.72,1.45,-1.89
52,Beverton-Holt,alpha,0.11215506367238737,Beverton-Holt,0.15,0.01,0.6,1.028,33.74340407684158,0.11215506367238737,1.0049128239754634,-1.1419427958643542,0.15,0.99,-1.24
52,Beverton-Holt,b_for,-1.1419427958643542,Beverton-Holt,-1.24,-1.55,-0.94,1.01,8.58687532254405,0.11215506367238737,1.0049128239754634,-1.1419427958643542,0.15,0.99,-1.24
52,Beverton-Holt,sigma,1.0049128239754634,Beverton-Holt,0.99,0.81,1.26,1.022,-1.4839918070174385,0.11215506367238737,1.0049128239754634,-1.1419427958643542,0.15,0.99,-1.24
52,Beverton-Holt,alpha,0.11215506367238737,Ricker,0.22,0.02,0.6,1.005,96.15699264603433,0.11215506367238737,1.0049128239754634,-1.1419427958643542,0.22,0.99,-1.28
52,Beverton-Holt,b_for,-1.1419427958643542,Ricker,-1.28,-1.58,-0.98,1.006,12.089677752303537,0.11215506367238737,1.0049128239754634,-1.1419427958643542,0.22,0.99,-1.28
52,Beverton-Holt,sigma,1.0049128239754634,Ricker,0.99,0.81,1.26,1.002,-1.4839918070174385,0.11215506367238737,1.0049128239754634,-1.1419427958643542,0.22,0.99,-1.28
53,Beverton-Holt,alpha,2.624716166309899,Beverton-Holt,3.03,1.83,8.36,1.007,15.441053737246236,2.624716166309899,1.7230975583970816,-0.33976369569245823,3.03,1.45,-0.59
53,Beverton-Holt,b_for,-0.33976369569245823,Beverton-Holt,-0.59,-1.03,-0.13,1,73.65010078476618,2.624716166309899,1.7230975583970816,-0.33976369569245823,3.03,1.45,-0.59
53,Beverton-Holt,sigma,1.7230975583970816,Beverton-Holt,1.45,1.18,1.83,1.001,-15.849222063266788,2.624716166309899,1.7230975583970816,-0.33976369569245823,3.03,1.45,-0.59
53,Beverton-Holt,alpha,2.624716166309899,Ricker,2.32,1.7,2.98,1,-11.609490207785061,2.624716166309899,1.7230975583970816,-0.33976369569245823,2.32,1.43,-0.55
53,Beverton-Holt,b_for,-0.33976369569245823,Ricker,-0.55,-1,-0.11,1.002,61.87721259596849,2.624716166309899,1.7230975583970816,-0.33976369569245823,2.32,1.43,-0.55
53,Beverton-Holt,sigma,1.7230975583970816,Ricker,1.43,1.16,1.79,1.001,-17.009922448601042,2.624716166309899,1.7230975583970816,-0.33976369569245823,2.32,1.43,-0.55
54,Beverton-Holt,alpha,3.408265046354485,Beverton-Holt,5.35,2.82,9.68,1,56.97136012712434,3.408265046354485,0.7569008202621852,-1.197095434562647,5.35,0.79,-1.47
54,Beverton-Holt,b_for,-1.197095434562647,Beverton-Holt,-1.47,-1.71,-1.22,1.001,22.797227151489164,3.408265046354485,0.7569008202621852,-1.197095434562647,5.35,0.79,-1.47
54,Beverton-Holt,sigma,0.7569008202621852,Beverton-Holt,0.79,0.64,1,1.001,4.372987695580712,3.408265046354485,0.7569008202621852,-1.197095434562647,5.35,0.79,-1.47
54,Beverton-Holt,alpha,3.408265046354485,Ricker,1.94,1.57,2.33,1.002,-43.07954417820164,3.408265046354485,0.7569008202621852,-1.197095434562647,1.94,0.88,-1.37
54,Beverton-Holt,b_for,-1.197095434562647,Ricker,-1.37,-1.63,-1.08,1,14.443674284040933,3.408265046354485,0.7569008202621852,-1.197095434562647,1.94,0.88,-1.37
54,Beverton-Holt,sigma,0.7569008202621852,Ricker,0.88,0.72,1.12,1,16.26358123052028,3.408265046354485,0.7569008202621852,-1.197095434562647,1.94,0.88,-1.37
55,Beverton-Holt,alpha,3.717034910860751,Beverton-Holt,3.58,2.58,5.87,1.005,-3.686672687962946,3.717034910860751,1.1185075256931913,-0.15625776020533305,3.58,1.12,-0.02
55,Beverton-Holt,b_for,-0.15625776020533305,Beverton-Holt,-0.02,-0.39,0.34,1.001,-87.20063568444942,3.717034910860751,1.1185075256931913,-0.15625776020533305,3.58,1.12,-0.02
55,Beverton-Holt,sigma,1.1185075256931913,Beverton-Holt,1.12,0.92,1.41,1.003,0.13343444478693253,3.717034910860751,1.1185075256931913,-0.15625776020533305,3.58,1.12,-0.02
55,Beverton-Holt,alpha,3.717034910860751,Ricker,2.74,2.23,3.25,1.003,-26.285330493021917,3.717034910860751,1.1185075256931913,-0.15625776020533305,2.74,1.19,0.12
55,Beverton-Holt,b_for,-0.15625776020533305,Ricker,0.12,-0.26,0.5,1,-176.79618589330352,3.717034910860751,1.1185075256931913,-0.15625776020533305,2.74,1.19,0.12
55,Beverton-Holt,sigma,1.1185075256931913,Ricker,1.19,0.97,1.5,1.001,6.391774097586101,3.717034910860751,1.1185075256931913,-0.15625776020533305,2.74,1.19,0.12
56,Beverton-Holt,alpha,1.3208627364049885,Beverton-Holt,1.06,0.68,1.44,1.014,-19.749420527600194,1.3208627364049885,1.1564994117675884,-1.8980531055271734,1.06,1.28,-1.85
56,Beverton-Holt,b_for,-1.8980531055271734,Beverton-Holt,-1.85,-2.22,-1.46,1.014,-2.5317050080022323,1.3208627364049885,1.1564994117675884,-1.8980531055271734,1.06,1.28,-1.85
56,Beverton-Holt,sigma,1.1564994117675884,Beverton-Holt,1.28,1.03,1.58,1.02,10.678828452117747,1.3208627364049885,1.1564994117675884,-1.8980531055271734,1.06,1.28,-1.85
56,Beverton-Holt,alpha,1.3208627364049885,Ricker,1.51,1.03,2.06,1.001,14.319221701248772,1.3208627364049885,1.1564994117675884,-1.8980531055271734,1.51,1.2,-2
56,Beverton-Holt,b_for,-1.8980531055271734,Ricker,-2,-2.36,-1.63,1.001,5.371129721078662,1.3208627364049885,1.1564994117675884,-1.8980531055271734,1.51,1.2,-2
56,Beverton-Holt,sigma,1.1564994117675884,Ricker,1.2,0.98,1.51,1.002,3.761401673860382,1.3208627364049885,1.1564994117675884,-1.8980531055271734,1.51,1.2,-2
57,Beverton-Holt,alpha,3.2129934453380673,Beverton-Holt,3.41,2.89,4.06,1.002,6.131557938525581,3.2129934453380673,0.9005757682916256,1.2807570329745301,3.41,0.97,1.33
57,Beverton-Holt,b_for,1.2807570329745301,Beverton-Holt,1.33,1.03,1.64,1.002,3.844832841643994,3.2129934453380673,0.9005757682916256,1.2807570329745301,3.41,0.97,1.33
57,Beverton-Holt,sigma,0.9005757682916256,Beverton-Holt,0.97,0.79,1.23,1.008,7.708871829859559,3.2129934453380673,0.9005757682916256,1.2807570329745301,3.41,0.97,1.33
57,Beverton-Holt,alpha,3.2129934453380673,Ricker,3.38,2.97,3.81,1.003,5.19784921765878,3.2129934453380673,0.9005757682916256,1.2807570329745301,3.38,0.95,1.33
57,Beverton-Holt,b_for,1.2807570329745301,Ricker,1.33,1.03,1.62,1.003,3.844832841643994,3.2129934453380673,0.9005757682916256,1.2807570329745301,3.38,0.95,1.33
57,Beverton-Holt,sigma,0.9005757682916256,Ricker,0.95,0.78,1.18,1.001,5.488070348831525,3.2129934453380673,0.9005757682916256,1.2807570329745301,3.38,0.95,1.33
58,Beverton-Holt,alpha,2.4703755062559996,Beverton-Holt,2.03,1.69,2.46,1.069,-17.826257795253763,2.4703755062559996,0.9693199819091186,-0.7905957961834267,2.03,0.85,-1.06
58,Beverton-Holt,b_for,-0.7905957961834267,Beverton-Holt,-1.06,-1.32,-0.79,1.014,34.07609869886896,2.4703755062559996,0.9693199819091186,-0.7905957961834267,2.03,0.85,-1.06
58,Beverton-Holt,sigma,0.9693199819091186,Beverton-Holt,0.85,0.7,1.07,1.007,-12.309658743866255,2.4703755062559996,0.9693199819091186,-0.7905957961834267,2.03,0.85,-1.06
58,Beverton-Holt,alpha,2.4703755062559996,Ricker,2.08,1.77,2.43,1.005,-15.802273997107294,2.4703755062559996,0.9693199819091186,-0.7905957961834267,2.08,0.87,-1.07
58,Beverton-Holt,b_for,-0.7905957961834267,Ricker,-1.07,-1.35,-0.81,1.002,35.34096755451867,2.4703755062559996,0.9693199819091186,-0.7905957961834267,2.08,0.87,-1.07
58,Beverton-Holt,sigma,0.9693199819091186,Ricker,0.87,0.7,1.09,1.003,-10.246356596663109,2.4703755062559996,0.9693199819091186,-0.7905957961834267,2.08,0.87,-1.07
59,Beverton-Holt,alpha,1.4679319781822118,Beverton-Holt,1.01,0.78,1.43,1.016,-31.195721940010046,1.4679319781822118,0.6380190474297938,1.663462404970457,1.01,0.59,1.58
59,Beverton-Holt,b_for,1.663462404970457,Beverton-Holt,1.58,1.4,1.76,1.004,-5.0173905175776525,1.4679319781822118,0.6380190474297938,1.663462404970457,1.01,0.59,1.58
59,Beverton-Holt,sigma,0.6380190474297938,Beverton-Holt,0.59,0.48,0.73,1.007,-7.5262717662167775,1.4679319781822118,0.6380190474297938,1.663462404970457,1.01,0.59,1.58
59,Beverton-Holt,alpha,1.4679319781822118,Ricker,1.05,0.81,1.3,1.004,-28.470800036644107,1.4679319781822118,0.6380190474297938,1.663462404970457,1.05,0.59,1.57
59,Beverton-Holt,b_for,1.663462404970457,Ricker,1.57,1.39,1.75,1,-5.618546273795515,1.4679319781822118,0.6380190474297938,1.663462404970457,1.05,0.59,1.57
59,Beverton-Holt,sigma,0.6380190474297938,Ricker,0.59,0.48,0.74,1.004,-7.5262717662167775,1.4679319781822118,0.6380190474297938,1.663462404970457,1.05,0.59,1.57
60,Beverton-Holt,alpha,3.430571050382257,Beverton-Holt,5.91,3.58,9.72,1.003,72.27452552954612,3.430571050382257,0.8711985028031621,-0.39661830785430674,5.91,0.71,-0.38
60,Beverton-Holt,b_for,-0.39661830785430674,Beverton-Holt,-0.38,-0.61,-0.17,1.002,-4.190000190412613,3.430571050382257,0.8711985028031621,-0.39661830785430674,5.91,0.71,-0.38
60,Beverton-Holt,sigma,0.8711985028031621,Beverton-Holt,0.71,0.58,0.89,1.001,-18.50307390158397,3.430571050382257,0.8711985028031621,-0.39661830785430674,5.91,0.71,-0.38
60,Beverton-Holt,alpha,3.430571050382257,Ricker,2.33,1.92,2.78,1.001,-32.08127842912987,3.430571050382257,0.8711985028031621,-0.39661830785430674,2.33,0.97,-0.18
60,Beverton-Holt,b_for,-0.39661830785430674,Ricker,-0.18,-0.47,0.12,1.001,-54.61631587966913,3.430571050382257,0.8711985028031621,-0.39661830785430674,2.33,0.97,-0.18
60,Beverton-Holt,sigma,0.8711985028031621,Ricker,0.97,0.79,1.23,1.003,11.340870866850073,3.430571050382257,0.8711985028031621,-0.39661830785430674,2.33,0.97,-0.18
61,Beverton-Holt,alpha,3.0937980333344637,Beverton-Holt,2.7,2.26,3.24,1.003,-12.72862769616645,3.0937980333344637,0.6374565768997559,-1.2857004796202942,2.7,0.62,-1.17
61,Beverton-Holt,b_for,-1.2857004796202942,Beverton-Holt,-1.17,-1.37,-0.96,1,-8.999022824854517,3.0937980333344637,0.6374565768997559,-1.2857004796202942,2.7,0.62,-1.17
61,Beverton-Holt,sigma,0.6374565768997559,Beverton-Holt,0.62,0.51,0.78,1.002,-2.738473102694341,3.0937980333344637,0.6374565768997559,-1.2857004796202942,2.7,0.62,-1.17
61,Beverton-Holt,alpha,3.0937980333344637,Ricker,2.42,2.15,2.69,1,-21.778992231378826,3.0937980333344637,0.6374565768997559,-1.2857004796202942,2.42,0.59,-1.15
61,Beverton-Holt,b_for,-1.2857004796202942,Ricker,-1.15,-1.33,-0.96,1.001,-10.554595084258716,3.0937980333344637,0.6374565768997559,-1.2857004796202942,2.42,0.59,-1.15
61,Beverton-Holt,sigma,0.6374565768997559,Ricker,0.59,0.48,0.74,1,-7.444676017080103,3.0937980333344637,0.6374565768997559,-1.2857004796202942,2.42,0.59,-1.15
62,Beverton-Holt,alpha,3.9777630681742155,Beverton-Holt,1.8,1.4,2.2,1.008,-54.748436014159175,3.9777630681742155,0.9624880921906878,-2.564275380735128,1.8,1.3,-1.97
62,Beverton-Holt,b_for,-2.564275380735128,Beverton-Holt,-1.97,-2.32,-1.56,1.011,-23.175177876752105,3.9777630681742155,0.9624880921906878,-2.564275380735128,1.8,1.3,-1.97
62,Beverton-Holt,sigma,0.9624880921906878,Beverton-Holt,1.3,1.06,1.64,1.003,35.06660607520997,3.9777630681742155,0.9624880921906878,-2.564275380735128,1.8,1.3,-1.97
62,Beverton-Holt,alpha,3.9777630681742155,Ricker,2.55,2.06,3.03,1.003,-35.89361768672552,3.9777630681742155,0.9624880921906878,-2.564275380735128,2.55,1.08,-2.19
62,Beverton-Holt,b_for,-2.564275380735128,Ricker,-2.19,-2.52,-1.85,1.002,-14.595756116795487,3.9777630681742155,0.9624880921906878,-2.564275380735128,2.55,1.08,-2.19
62,Beverton-Holt,sigma,0.9624880921906878,Ricker,1.08,0.88,1.38,1.002,12.209180431712905,3.9777630681742155,0.9624880921906878,-2.564275380735128,2.55,1.08,-2.19
63,Beverton-Holt,alpha,3.594438683144814,Beverton-Holt,6.45,3.11,9.8,1,79.44387339935993,3.594438683144814,0.8407521927899801,-1.1890568939704202,6.45,0.8,-1.16
63,Beverton-Holt,b_for,-1.1890568939704202,Beverton-Holt,-1.16,-1.39,-0.91,1,-2.4436924858486346,3.594438683144814,0.8407521927899801,-1.1890568939704202,6.45,0.8,-1.16
63,Beverton-Holt,sigma,0.8407521927899801,Beverton-Holt,0.8,0.65,1.01,1.001,-4.847111091646002,3.594438683144814,0.8407521927899801,-1.1890568939704202,6.45,0.8,-1.16
63,Beverton-Holt,alpha,3.594438683144814,Ricker,1.71,1.27,2.14,1,-52.426507982495274,3.594438683144814,0.8407521927899801,-1.1890568939704202,1.71,0.96,-1.02
63,Beverton-Holt,b_for,-1.1890568939704202,Ricker,-1.02,-1.3,-0.72,1.001,-14.217729599625518,3.594438683144814,0.8407521927899801,-1.1890568939704202,1.71,0.96,-1.02
63,Beverton-Holt,sigma,0.8407521927899801,Ricker,0.96,0.79,1.22,1,14.183466690024787,3.594438683144814,0.8407521927899801,-1.1890568939704202,1.71,0.96,-1.02
64,Beverton-Holt,alpha,3.514605828963863,Beverton-Holt,4.66,1.27,9.68,1.003,32.58954849493918,3.514605828963863,1.1995555026855407,-2.230545245893743,4.66,1.08,-2.42
64,Beverton-Holt,b_for,-2.230545245893743,Beverton-Holt,-2.42,-2.75,-2.06,1,8.49365214424716,3.514605828963863,1.1995555026855407,-2.230545245893743,4.66,1.08,-2.42
64,Beverton-Holt,sigma,1.1995555026855407,Beverton-Holt,1.08,0.88,1.39,1.001,-9.966650348223332,3.514605828963863,1.1995555026855407,-2.230545245893743,4.66,1.08,-2.42
64,Beverton-Holt,alpha,3.514605828963863,Ricker,0.87,0.34,1.4,1.002,-75.24615725523667,3.514605828963863,1.1995555026855407,-2.230545245893743,0.87,1.2,-2.25
64,Beverton-Holt,b_for,-2.230545245893743,Ricker,-2.25,-2.61,-1.87,1.001,0.8721972415521155,3.514605828963863,1.1995555026855407,-2.230545245893743,0.87,1.2,-2.25
64,Beverton-Holt,sigma,1.1995555026855407,Ricker,1.2,0.98,1.52,1.001,0.03705516864072971,3.514605828963863,1.1995555026855407,-2.230545245893743,0.87,1.2,-2.25
65,Beverton-Holt,alpha,0.9205250412686086,Beverton-Holt,1.04,0.41,1.78,1.013,12.979001480148627,0.9205250412686086,1.0581981604683237,-0.1876733618652311,1.04,1.06,-0.11
65,Beverton-Holt,b_for,-0.1876733618652311,Beverton-Holt,-0.11,-0.44,0.25,1.012,-41.38752622815411,0.9205250412686086,1.0581981604683237,-0.1876733618652311,1.04,1.06,-0.11
65,Beverton-Holt,sigma,1.0581981604683237,Beverton-Holt,1.06,0.86,1.35,1.005,0.17027430201531502,0.9205250412686086,1.0581981604683237,-0.1876733618652311,1.04,1.06,-0.11
65,Beverton-Holt,alpha,0.9205250412686086,Ricker,0.92,0.45,1.37,1.005,-0.057037152176213475,0.9205250412686086,1.0581981604683237,-0.1876733618652311,0.92,1.07,-0.08
65,Beverton-Holt,b_for,-0.1876733618652311,Ricker,-0.08,-0.41,0.25,1.002,-57.37274634774844,0.9205250412686086,1.0581981604683237,-0.1876733618652311,0.92,1.07,-0.08
65,Beverton-Holt,sigma,1.0581981604683237,Ricker,1.07,0.88,1.36,1.002,1.1152768897701772,0.9205250412686086,1.0581981604683237,-0.1876733618652311,0.92,1.07,-0.08
66,Beverton-Holt,alpha,0.16685154533270774,Beverton-Holt,0.38,0.03,1.01,1.003,127.74736622442838,0.16685154533270774,1.070886486054536,0.9676013825326304,0.38,0.99,0.83
66,Beverton-Holt,b_for,0.9676013825326304,Beverton-Holt,0.83,0.52,1.14,1.002,-14.220874940511994,0.16685154533270774,1.070886486054536,0.9676013825326304,0.38,0.99,0.83
66,Beverton-Holt,sigma,1.070886486054536,Beverton-Holt,0.99,0.81,1.22,1.002,-7.553226892660287,0.16685154533270774,1.070886486054536,0.9676013825326304,0.38,0.99,0.83
66,Beverton-Holt,alpha,0.16685154533270774,Ricker,0.29,0.03,0.7,1.006,73.80720053969532,0.16685154533270774,1.070886486054536,0.9676013825326304,0.29,1,0.85
66,Beverton-Holt,b_for,0.9676013825326304,Ricker,0.85,0.53,1.15,1.005,-12.153908071608667,0.16685154533270774,1.070886486054536,0.9676013825326304,0.29,1,0.85
66,Beverton-Holt,sigma,1.070886486054536,Ricker,1,0.82,1.27,1.003,-6.619421103697259,0.16685154533270774,1.070886486054536,0.9676013825326304,0.29,1,0.85
67,Beverton-Holt,alpha,0.6142860644042554,Beverton-Holt,0.82,0.32,1.46,1.001,33.488296009978555,0.6142860644042554,0.6520828438942391,-1.6029481333831845,0.82,0.57,-1.62
67,Beverton-Holt,b_for,-1.6029481333831845,Beverton-Holt,-1.62,-1.81,-1.44,1,1.0637815573499485,0.6142860644042554,0.6520828438942391,-1.6029481333831845,0.82,0.57,-1.62
67,Beverton-Holt,sigma,0.6520828438942391,Beverton-Holt,0.57,0.47,0.73,1.001,-12.587793815282788,0.6142860644042554,0.6520828438942391,-1.6029481333831845,0.82,0.57,-1.62
67,Beverton-Holt,alpha,0.6142860644042554,Ricker,0.2,0.02,0.46,1,-67.44187902195644,0.6142860644042554,0.6520828438942391,-1.6029481333831845,0.2,0.64,-1.55
67,Beverton-Holt,b_for,-1.6029481333831845,Ricker,-1.55,-1.74,-1.35,1,-3.3031719667330774,0.6142860644042554,0.6520828438942391,-1.6029481333831845,0.2,0.64,-1.55
67,Beverton-Holt,sigma,0.6520828438942391,Ricker,0.64,0.53,0.81,1,-1.8529614768087335,0.6142860644042554,0.6520828438942391,-1.6029481333831845,0.2,0.64,-1.55
68,Beverton-Holt,alpha,4.270851576366471,Beverton-Holt,5.88,3.34,9.75,1.008,37.67746068578084,4.270851576366471,1.5601863852424924,-0.6397683634970004,5.88,1.49,-0.51
68,Beverton-Holt,b_for,-0.6397683634970004,Beverton-Holt,-0.51,-0.95,-0.03,1,-20.283648098458812,4.270851576366471,1.5601863852424924,-0.6397683634970004,5.88,1.49,-0.51
68,Beverton-Holt,sigma,1.5601863852424924,Beverton-Holt,1.49,1.22,1.89,1.002,-4.498589777886294,4.270851576366471,1.5601863852424924,-0.6397683634970004,5.88,1.49,-0.51
68,Beverton-Holt,alpha,4.270851576366471,Ricker,3.39,2.68,4.11,1.002,-20.624729298503897,4.270851576366471,1.5601863852424924,-0.6397683634970004,3.39,1.53,-0.39
68,Beverton-Holt,b_for,-0.6397683634970004,Ricker,-0.39,-0.86,0.08,1.001,-39.040436781174385,4.270851576366471,1.5601863852424924,-0.6397683634970004,3.39,1.53,-0.39
68,Beverton-Holt,sigma,1.5601863852424924,Ricker,1.53,1.26,1.96,1.001,-1.934793530312769,4.270851576366471,1.5601863852424924,-0.6397683634970004,3.39,1.53,-0.39
69,Beverton-Holt,alpha,0.7770781020463953,Beverton-Holt,0.91,0.59,1.38,1.008,17.10534598820399,0.7770781020463953,0.9941031374493329,-0.4117063582444562,0.91,0.92,-0.24
69,Beverton-Holt,b_for,-0.4117063582444562,Beverton-Holt,-0.24,-0.53,0.02,1.008,-41.7060253761015,0.7770781020463953,0.9941031374493329,-0.4117063582444562,0.91,0.92,-0.24
69,Beverton-Holt,sigma,0.9941031374493329,Beverton-Holt,0.92,0.75,1.17,1.003,-7.454270553804554,0.7770781020463953,0.9941031374493329,-0.4117063582444562,0.91,0.92,-0.24
69,Beverton-Holt,alpha,0.7770781020463953,Ricker,0.94,0.62,1.34,1.012,20.965961790012898,0.7770781020463953,0.9941031374493329,-0.4117063582444562,0.94,0.93,-0.26
69,Beverton-Holt,b_for,-0.4117063582444562,Ricker,-0.26,-0.55,0.02,1.002,-36.84819415744328,0.7770781020463953,0.9941031374493329,-0.4117063582444562,0.94,0.93,-0.26
69,Beverton-Holt,sigma,0.9941031374493329,Ricker,0.93,0.76,1.2,1.004,-6.4483387119980815,0.7770781020463953,0.9941031374493329,-0.4117063582444562,0.94,0.93,-0.26
70,Beverton-Holt,alpha,0.6225676221683041,Beverton-Holt,0.77,0.12,2.11,1.495,23.681343613439516,0.6225676221683041,1.3643505646648197,-0.6995606342564363,0.77,1.73,-0.67
70,Beverton-Holt,b_for,-0.6995606342564363,Beverton-Holt,-0.67,-1.09,-0.15,1.059,-4.2256000136223095,0.6225676221683041,1.3643505646648197,-0.6995606342564363,0.77,1.73,-0.67
70,Beverton-Holt,sigma,1.3643505646648197,Beverton-Holt,1.73,1.44,2.15,1.032,26.80025535995651,0.6225676221683041,1.3643505646648197,-0.6995606342564363,0.77,1.73,-0.67
70,Beverton-Holt,alpha,0.6225676221683041,Ricker,0.94,0.33,1.63,1.004,50.987614281341735,0.6225676221683041,1.3643505646648197,-0.6995606342564363,0.94,1.69,-0.74
70,Beverton-Holt,b_for,-0.6995606342564363,Ricker,-0.74,-1.25,-0.21,1.003,5.7806805819693805,0.6225676221683041,1.3643505646648197,-0.6995606342564363,0.94,1.69,-0.74
70,Beverton-Holt,sigma,1.3643505646648197,Ricker,1.69,1.37,2.14,1.002,23.8684575481656,0.6225676221683041,1.3643505646648197,-0.6995606342564363,0.94,1.69,-0.74
